   tot%      tot#     self%     self#  function
0.00307      3959   0.00040       513                                      "states<-"
0.00274      3536   0.00047       605                                        "@<-"
0.00234      3023   0.00072       923                                          "slot<-"
0.00187      2418   0.00116      1495                                            "checkSlotAssignment"
0.00071       915   0.00000         0                                              "elNamed"
0.00045       580   0.00000         0                                              "getClass"
0.00100      1296   0.00075       969                                      "loadMethod"
0.00075       969   0.00000         0                                        "loadMethod"
0.00375      4832   0.00014       187                                  "intrinsicFn"
0.00305      3940   0.00072       927                                    "rnorm"
0.00291      3751   0.00117      1507                                      "states"
0.00219      2825   0.00029       368                                        "standardGeneric"
0.00102      1318   0.00074       950                                          "loadMethod"
0.00074       950   0.00000         0                                            "loadMethod"
0.00000         2   0.00000         1                                      "intrinsicValues"
0.00000         1   0.00000         0                                        "standardGeneric"
0.00315      4062   0.00079      1015                                  "matrix"
0.00303      3908   0.00122      1572                                    "states"
0.00224      2893   0.00026       333                                      "standardGeneric"
0.00102      1321   0.00077       988                                        "loadMethod"
0.00077       988   0.00000         0                                          "loadMethod"
0.00314      4054   0.00079      1017                                  "extrinsicFn"
0.00297      3838   0.00115      1483                                    "states"
0.00219      2821   0.00024       316                                      "standardGeneric"
0.00104      1338   0.00079      1022                                        "loadMethod"
0.00079      1022   0.00000         0                                          "loadMethod"
0.00310      3993   0.00122      1571                                  "timeSinceSpeciation"
0.00229      2949   0.00027       348                                    "standardGeneric"
0.00107      1378   0.00080      1030                                      "loadMethod"
0.00080      1030   0.00000         0                                        "loadMethod"
0.00298      3850   0.00121      1557                                  "nextstates"
0.00222      2867   0.00026       332                                    "standardGeneric"
0.00102      1310   0.00076       978                                      "loadMethod"
0.00076       978   0.00000         0                                        "loadMethod"
0.00141      1815   0.00050       641                                  "["
0.00064       827   0.00009       118                                    "[.data.frame"
0.00012       155   0.00004        47                                      "%in%"
0.00004        47   0.00000         0                                        "match"
0.00002        26   0.00001        10                                      "[["
0.00002        20   0.00001         7                                        "[[.data.frame"
0.00001        10   0.00000         3                                          "%in%"
0.00000         3   0.00000         0                                            "match"
0.00000         4   0.00000         0                                      "anyDuplicated"
0.00000         1   0.00000         0                                      "dim"
0.00000         1   0.00000         1                                        "dim"
0.00000         1   0.00000         0                                          "dim.data.frame"
0.00026       333   0.00001        15                                  "id<-"
0.00025       322   0.00001        14                                    "standardGeneric"
0.00023       292   0.00000         3                                      "id<-"
0.00022       288   0.00000         5                                        "@<-"
0.00022       285   0.00002        20                                          "slot<-"
0.00022       280   0.00004        55                                            "checkSlotAssignment"
0.00018       226   0.00002        26                                              "as"
0.00007        87   0.00001         7                                                ".classEnv"
0.00006        74   0.00001         9                                                  ".requirePackage"
0.00005        67   0.00000         3                                                    "%in%"
0.00005        60   0.00003        42                                                      "match"
0.00004        57   0.00000         0                                                        "loadedNamespaces"
0.00001        15   0.00000         5                                                          "ls"
0.00001        15   0.00000         5                                                            "try"
0.00001        10   0.00000         2                                                              "tryCatch"
0.00000         5   0.00000         2                                                                "tryCatchList"
0.00000         3   0.00000         1                                                                  "tryCatchOne"
0.00000         1   0.00000         0                                                                    "doTryCatch"
0.00000         2   0.00000         0                                                    "getNamespace"
0.00000         2   0.00000         0                                                  "getClassDef"
0.00005        60   0.00001        14                                                ".quickCoerceSelect"
0.00005        59   0.00002        21                                                  ".findMethodInTable"
0.00003        36   0.00002        24                                                    "is"
0.00001        16   0.00000         0                                                      "possibleExtends"
0.00001         8   0.00000         0                                                      "getClassDef"
0.00001         9   0.00000         0                                                    ".sigLabel"
0.00004        48   0.00001        14                                                "getGeneric"
0.00003        39   0.00001        19                                                  ".getGeneric"
0.00002        21   0.00000         6                                                    ".cacheGeneric"
0.00000         6   0.00000         0                                                      ".cacheGenericTable"
0.00000         4   0.00000         0                                                    "%in%"
0.00000         6   0.00000         1                                                ".getMethodsTable"
0.00000         1   0.00000         0                                                  "exists"
0.00001        17   0.00000         4                                              "possibleExtends"
0.00000         4   0.00000         0                                                "getClassDef"
0.00001        12   0.00000         0                                              "elNamed"
0.00000         5   0.00000         0                                              "getClass"
0.00001        15   0.00000         5                                      "loadMethod"
0.00000         5   0.00000         0                                        "loadMethod"
0.00012       153   0.00004        48                                  "id"
0.00008       104   0.00001        11                                    "standardGeneric"
0.00004        56   0.00003        45                                      "loadMethod"
0.00003        45   0.00000         0                                        "loadMethod"
0.00006        76   0.00002        23                                  "summarizeTaxonStates"
0.00001        17   0.00001         8                                    "states"
0.00001        13   0.00000         2                                      "standardGeneric"
0.00000         5   0.00000         3                                        "loadMethod"
0.00000         3   0.00000         0                                          "loadMethod"
0.00001        17   0.00000         2                                    "data.frame"
0.00001         8   0.00000         2                                      "as.data.frame"
0.00000         6   0.00000         2                                        "as.data.frame.character"
0.00000         4   0.00000         0                                          "factor"
0.00000         2   0.00000         1                                            "sort.list"
0.00000         2   0.00000         1                                              "match.arg"
0.00000         1   0.00000         0                                                "eval"
0.00000         1   0.00000         1                                            "unique"
0.00000         1   0.00000         0                                              "unique.default"
0.00000         1   0.00000         0                                          "as.data.frame.vector"
0.00000         1   0.00000         0                                        "as.data.frame.numeric"
0.00000         2   0.00000         2                                      "deparse"
0.00000         2   0.00000         0                                        "%in%"
0.00000         1   0.00000         0                                      "make.names"
0.00001        14   0.00000         4                                    "timeSinceSpeciation"
0.00001         8   0.00000         1                                      "standardGeneric"
0.00000         4   0.00000         3                                        "loadMethod"
0.00000         3   0.00000         0                                          "loadMethod"
0.00001        12   0.00000         4                                    "id"
0.00001         8   0.00000         0                                      "standardGeneric"
0.00000         4   0.00000         4                                        "loadMethod"
0.00000         4   0.00000         0                                          "loadMethod"
0.00001        11   0.00000         4                                    "name"
0.00001         8   0.00000         2                                      "standardGeneric"
0.00000         4   0.00000         2                                        "loadMethod"
0.00000         2   0.00000         0                                          "loadMethod"
0.00003        39   0.00000         4                                  "new"
0.00003        37   0.00000         1                                    "initialize"
0.00003        33   0.00001         8                                      "initialize"
0.00001        15   0.00000         3                                        "validObject"
0.00000         6   0.00000         0                                          "try"
0.00000         5   0.00000         0                                            "tryCatch"
0.00000         5   0.00000         3                                              "tryCatchList"
0.00000         5   0.00000         2                                                "tryCatchOne"
0.00000         2   0.00000         0                                                  "doTryCatch"
0.00000         3   0.00000         2                                          "is"
0.00000         1   0.00000         0                                            "possibleExtends"
0.00000         1   0.00000         0                                            "getClassDef"
0.00000         2   0.00000         1                                          "possibleExtends"
0.00000         1   0.00000         0                                            "getClassDef"
0.00000         2   0.00000         0                                          ".classEnv"
0.00000         2   0.00000         0                                            ".requirePackage"
0.00000         2   0.00000         0                                              "%in%"
0.00000         2   0.00000         1                                                "match"
0.00000         2   0.00000         0                                                  "loadedNamespaces"
0.00000         1   0.00000         1                                                    "ls"
0.00000         1   0.00000         0                                                      "try"
0.00001        12   0.00000         1                                        "as"
0.00000         4   0.00000         0                                          "getGeneric"
0.00000         3   0.00000         2                                            ".getGeneric"
0.00000         2   0.00000         1                                              ".cacheGeneric"
0.00000         1   0.00000         0                                                ".cacheGenericTable"
0.00000         1   0.00000         0                                              "%in%"
0.00000         3   0.00000         0                                          ".classEnv"
0.00000         3   0.00000         0                                            ".requirePackage"
0.00000         3   0.00000         0                                              "%in%"
0.00000         3   0.00000         3                                                "match"
0.00000         3   0.00000         0                                                  "loadedNamespaces"
0.00000         2   0.00000         0                                          ".quickCoerceSelect"
0.00000         2   0.00000         0                                            ".findMethodInTable"
0.00000         2   0.00000         2                                              "is"
0.00000         2   0.00000         0                                                "getClassDef"
0.00000         2   0.00000         0                                        "["
0.00000         1   0.00000         0                                          "[.data.frame"
0.00000         1   0.00000         1                                            "%in%"
0.00000         1   0.00000         0                                              "match"
0.00000         1   0.00000         0                                        "startingStates"
0.00000         1   0.00000         1                                          "standardGeneric"
0.00000         1   0.00000         0                                            "loadMethod"
0.00000         1   0.00000         0                                        "elNamed"
0.00000         1   0.00000         0                                        "getClassDef"
0.00001        14   0.00000         4                                  "dim"
0.00001        11   0.00001         7                                    "dim"
0.00001         7   0.00000         0                                      "dim.data.frame"
0.00001        12   0.00000         3                                  "[<-"
0.00001        10   0.00000         0                                    "[<-.data.frame"
0.00001         7   0.00000         1                                      "split"
0.00001         7   0.00000         1                                        "split.default"
0.00000         6   0.00000         0                                          "factor"
0.00000         5   0.00000         2                                            "unique"
0.00000         5   0.00000         2                                              "unique.matrix"
0.00000         3   0.00000         1                                                "apply"
0.00000         1   0.00000         0                                                  "FUN"
0.00001         7   0.00000         0                                  "warning"
0.00000         2   0.00000         0                                    ".signalSimpleWarning"
0.00000         2   0.00000         0                                      "withRestarts"
0.00000         1   0.00000         0                                        "makeRestartList"
0.00000         1   0.00000         1                                          "makeRestart"
0.00000         1   0.00000         0                                            "structure"
0.00000         1   0.00000         0                                        "withOneRestart"
0.00000         1   0.00000         1                                          "doWithOneRestart"
0.00000         1   0.00000         0                                            "simpleWarning"
0.00000         1   0.00000         0                                  "c"
0.00000         4   0.00000         3                                "matrix"
0.00000         4   0.00000         0                                  "["
0.00000         1   0.00000         0                                    "[.data.frame"
0.00000         1   0.00000         0                                      "dim"
0.00000         1   0.00000         1                                        "dim"
0.00000         1   0.00000         0                                          "dim.data.frame"
0.00000         3   0.00000         1                                "data.frame"
0.00000         1   0.00000         1                                  "as.data.frame"
0.00000         1   0.00000         0                                    "as.data.frame.matrix"
0.00000         1   0.00000         0                                  "deparse"
0.00001        13   0.00001         7                            "as.matrix"
0.00001        11   0.00000         1                              "["
0.00000         4   0.00000         3                                "[.data.frame"
0.00000         3   0.00000         0                                  "[["
0.00001         8   0.00000         0                            "name.check"
0.00000         4   0.00000         4                              "sort"
0.00000         4   0.00000         0                                "sort.default"
0.00000         6   0.00000         1                            "match"
0.00000         4   0.00000         1                              "rownames"
0.00000         3   0.00000         2                                "dimnames"
0.00000         2   0.00000         0                                  "dimnames.data.frame"
0.00000         5   0.00000         2                            "rownames<-"
0.00000         4   0.00000         2                              "row.names<-"
0.00000         2   0.00000         0                                "row.names<-.data.frame"
0.00000         4   0.00000         1                            "rownames"
0.00000         3   0.00000         2                              "dimnames"
0.00000         2   0.00000         0                                "dimnames.data.frame"
0.00000         3   0.00000         1                            "dim"
0.00000         2   0.00000         1                              "dim"
0.00000         1   0.00000         0                                "dim.data.frame"
0.00002        24   0.00001         8                          "data.frame"
0.00001         7   0.00000         4                            "as.data.frame"
0.00000         4   0.00000         0                              "as.data.frame.matrix"
0.00000         3   0.00000         0                            "data.row.names"
0.00000         1   0.00000         0                            "t"
0.00000         1   0.00000         0                            "as.list"
0.00000         6   0.00000         3                          "match.arg"
0.00000         3   0.00000         0                            "eval"
0.00000         1   0.00000         1                            "formals"
0.00000         1   0.00000         0                              "sys.function"
0.00001        11   0.00000         0                        "print"
0.00001         9   0.00000         1                        "mean"
0.00001         9   0.00000         1                          "mean.data.frame"
0.00000         5   0.00000         0                            "warning"
0.00000         5   0.00000         2                              ".signalSimpleWarning"
0.00000         5   0.00000         0                                "withRestarts"
0.00000         3   0.00000         2                                  "makeRestartList"
0.00000         3   0.00000         0                                    "makeRestart"
0.00000         1   0.00000         1                                      "structure"
0.00000         1   0.00000         0                                        "%in%"
0.00000         3   0.00000         2                            "sapply"
0.00000         2   0.00000         0                              "simplify2array"
0.00001         8   0.00000         1                        "max"
0.00001         8   0.00000         1                          "Summary.data.frame"
0.00000         6   0.00000         0                            "lapply"
0.00000         6   0.00000         4                              "FUN"
0.00000         6   0.00000         2                                "as.matrix"
0.00000         2   0.00000         0                                  "as.matrix.data.frame"
0.00000         1   0.00000         0                            "do.call"
0.00000         6   0.00000         1                        "min"
0.00000         6   0.00000         1                          "Summary.data.frame"
0.00000         5   0.00000         0                            "lapply"
0.00000         4   0.00000         2                              "FUN"
0.00000         4   0.00000         1                                "as.matrix"
0.00000         2   0.00000         0                                  "as.matrix.data.frame"
0.00000         1   0.00000         1                                    "dim"
0.00000         1   0.00000         0                                      "dim.data.frame"
0.00000         3   0.00000         1                        "median"
0.00000         2   0.00000         0                          "median.default"
0.00000         2   0.00000         0                            "mean"
0.00000         2   0.00000         2                              "sort"
0.00000         2   0.00000         0                                "sort.default"
0.00000         1   0.00000         0                          "["
0.00000         3   0.00000         1                        "sink.number"
0.00000         3   0.00000         0                          "match.arg"
0.00000         2   0.00000         1                            "eval"
0.00000         2   0.00000         0                              "deparse"
0.00000         1   0.00000         1                                "%in%"
0.00000         1   0.00000         0                                  "match"
0.00000         2   0.00000         1                        "var"
0.00000         1   0.00000         0                          "as.matrix"
0.00000         2   0.00000         0                        "sink"
0.00000         1   0.00000         0                          "match.arg"
0.00000         1   0.00000         1                            "eval"
0.00000         1   0.00000         0                              "deparse"
0.00000         1   0.00000         0                        "[["
0.00004        48   0.00001         9                      "predict"
0.00003        45   0.00001        10                        "predict.pls"
0.00001        17   0.00000         3                          "scale"
0.00001        15   0.00000         5                            "scale.default"
0.00001        12   0.00000         2                              "sweep"
0.00001         7   0.00000         1                                "aperm"
0.00000         5   0.00000         2                                  "aperm.default"
0.00000         4   0.00000         2                                    "order"
0.00000         2   0.00000         0                                      "unlist"
0.00000         6   0.00000         3                          "solve"
0.00000         4   0.00000         1                            "solve.default"
0.00000         1   0.00000         0                              "diag"
0.00000         5   0.00000         3                          "matrix"
0.00000         3   0.00000         0                            "apply"
0.00000         5   0.00000         0                          "as.matrix"
0.00000         4   0.00000         2                            "scale"
0.00000         4   0.00000         0                              "scale.default"
0.00000         2   0.00000         2                                "sweep"
0.00000         2   0.00000         0                                  "aperm"
0.00000         3   0.00000         0                          "drop"
0.00000         1   0.00000         0            "@<-"
0.00000         1   0.00000         0              "slot<-"
0.00000         1   0.00000         1                "checkSlotAssignment"
0.00000         1   0.00000         0                  "elNamed"
0.02880     37155   0.00000         1      "%dopar%"
0.02880     37154   0.00000         0        "<Anonymous>"
0.02880     37152   0.00000         0          "tryCatch"
0.02880     37152   0.00000         0            "tryCatchList"
0.02880     37152   0.00000         0              "tryCatchOne"
0.02880     37152   0.00000         0                "doTryCatch"
0.02880     37152   0.00000         0                  "tryCatch"
0.02880     37152   0.00000         0                    "tryCatchList"
0.02880     37152   0.00000         0                      "tryCatchOne"
0.02880     37152   0.00000         0                        "doTryCatch"
0.02880     37151   0.00000         0                          "eval"
0.02880     37151   0.00000         0                            "eval"
0.02880     37151   0.00000         3                              "simulateData"
0.02880     37150   0.00121      1565                                "summaryStatsLong"
0.01751     22596   0.00007        84                                  "fitContinuous.hacked"
0.01746     22520   0.00003        36                                    "fitContinuousModel"
0.01459     18824   0.00001        15                                      "try"
0.01458     18805   0.00002        26                                        "tryCatch"
0.01456     18790   0.00018       235                                          "tryCatchList"
0.01454     18764   0.00039       501                                            "tryCatchOne"
0.01369     17660   0.00003        42                                              "doTryCatch"
0.01350     17420   0.00015       189                                                "optim"
0.01349     17406   0.00055       708                                                  "<Anonymous>"
0.01335     17219   0.00226      2913                                                    "fn"
0.00850     10965   0.00055       707                                                      "dmvnormPseudoinverse"
0.00525      6779   0.00026       333                                                        "mahalanobis"
0.00462      5960   0.00004        56                                                          "rowSums"
0.00449      5794   0.00047       602                                                            "is.data.frame"
0.00445      5738   0.00023       296                                                              "pseudoinverse"
0.00396      5105   0.00025       322                                                                "fast.svd"
0.00375      4840   0.00321      4141                                                                  "positive.svd"
0.00350      4518   0.00029       370                                                                    "svd"
0.00025       319   0.00001         7                                                                      "La.svd"
0.00001         7   0.00000         0                                                                        "as.matrix"
0.00003        41   0.00000         0                                                                      "t"
0.00001        17   0.00000         0                                                                      "as.matrix"
0.00002        31   0.00000         0                                                                "t"
0.00032       410   0.00010       130                                                          "sweep"
0.00017       223   0.00005        68                                                            "aperm"
0.00009       119   0.00001        18                                                              "aperm.default"
0.00005        60   0.00003        36                                                                "order"
0.00003        42   0.00000         6                                                                  "unlist"
0.00000         6   0.00000         0                                                                    "lapply"
0.00001         9   0.00000         0                                                              "array"
0.00003        35   0.00000         0                                                            "match.fun"
0.00001        13   0.00000         0                                                          "as.matrix"
0.00000         6   0.00000         4                                                          "rownames"
0.00000         4   0.00000         0                                                            "NROW"
0.00226      2911   0.00007        95                                                        "isSymmetric"
0.00223      2883   0.00047       605                                                          "isSymmetric.matrix"
0.00216      2788   0.00020       256                                                            "all.equal"
0.00169      2183   0.00017       221                                                              "all.equal.numeric"
0.00149      1927   0.00017       215                                                                "attr.all.equal"
0.00112      1448   0.00020       256                                                                  "all.equal"
0.00107      1378   0.00017       221                                                                    "all.equal.list"
0.00070       898   0.00021       266                                                                      "all.equal"
0.00048       614   0.00015       195                                                                        "all.equal.list"
0.00032       415   0.00012       149                                                                          "all.equal"
0.00020       256   0.00008       107                                                                            "all.equal.character"
0.00005        61   0.00000         0                                                                              "attr.all.equal"
0.00004        46   0.00000         0                                                                              "data.class"
0.00003        36   0.00000         0                                                                          "attr.all.equal"
0.00013       166   0.00005        63                                                                        "all.equal.numeric"
0.00002        32   0.00000         0                                                                          "data.class"
0.00002        31   0.00000         0                                                                          "attr.all.equal"
0.00017       224   0.00005        63                                                                      "attr.all.equal"
0.00009       121   0.00004        58                                                                        "all.equal.character"
0.00002        30   0.00000         0                                                                          "attr.all.equal"
0.00002        28   0.00000         0                                                                          "data.class"
0.00012       152   0.00004        46                                                                  "mode"
0.00004        46   0.00000         0                                                                    "t"
0.00008       106   0.00003        40                                                                  "order"
0.00005        67   0.00002        27                                                                    "unlist"
0.00002        27   0.00000         0                                                                      "lapply"
0.00023       301   0.00003        34                                                        "eigen"
0.00002        25   0.00000         0                                                          "rev"
0.00001         9   0.00000         0                                                          "as.matrix"
0.00001        12   0.00000         0                                                        "NCOL"
0.00001         8   0.00000         0                                                        "NROW"
0.00000         2   0.00000         0                                                        "matrix"
0.00248      3195   0.00007        95                                                      "phylogMean"
0.00225      2908   0.00003        40                                                        "try"
0.00220      2836   0.00002        23                                                          "tryCatch"
0.00217      2796   0.00008       101                                                            "tryCatchList"
0.00215      2773   0.00022       285                                                              "tryCatchOne"
0.00207      2672   0.00079      1014                                                                "doTryCatch"
0.00185      2387   0.00078      1009                                                                  "solve"
0.00105      1354   0.00026       338                                                                    "solve.default"
0.00019       251   0.00001        15                                                                      "diag"
0.00001        15   0.00000         0                                                                        "array"
0.00003        43   0.00000         5                                                                      "colnames"
0.00000         5   0.00000         0                                                                        "NCOL"
0.00002        25   0.00000         0                                                                      "colnames<-"
0.00002        22   0.00000         0                                                                      "as.matrix"
0.00001        12   0.00000         6                                                                      "rownames"
0.00000         6   0.00000         0                                                                        "NROW"
0.00001         9   0.00000         0                                                                      "rownames<-"
0.00000         2   0.00000         0                                                                      "ifelse"
0.00001        19   0.00000         0                                                                    "t"
0.00002        23   0.00000         0                                                        "t"
0.00151      1950   0.00002        26                                                      "ouMatrix"
0.00025       328   0.00006        79                                                        "diag"
0.00024       304   0.00009       114                                                          "sapply"
0.00017       219   0.00004        54                                                            "simplify2array"
0.00009       111   0.00004        51                                                              "unique"
0.00003        42   0.00000         6                                                                "unlist"
0.00000         6   0.00000         0                                                                  "lapply"
0.00001        15   0.00000         0                                                                "unique.default"
0.00000         6   0.00000         0                                                            "lapply"
0.00000         2   0.00000         0                                                        "matrix"
0.00028       357   0.00006        72                                                      "diag"
0.00025       324   0.00010       133                                                        "sapply"
0.00019       241   0.00006        71                                                          "simplify2array"
0.00009       119   0.00003        36                                                            "unique"
0.00003        43   0.00001        12                                                              "unlist"
0.00001        12   0.00000         0                                                                "lapply"
0.00000         5   0.00000         0                                                              "unique.default"
0.00001        11   0.00000         0                                                          "lapply"
0.00003        44   0.00000         0                                                      "diag<-"
0.00000         3   0.00000         1                                                  "match.arg"
0.00000         2   0.00000         0                                                    "eval"
0.00000         1   0.00000         1                                                      "deparse"
0.00000         1   0.00000         0                                                        "%in%"
0.00000         1   0.00000         1                                                    "formals"
0.00000         1   0.00000         0                                                      "sys.function"
0.00000         2   0.00000         0                                                  "%in%"
0.00009       118   0.00007        85                                                "nlm"
0.00007        85   0.00000         0                                                  "<Anonymous>"
0.00060       770   0.00009       114                                              "<Anonymous>"
0.00013       173   0.00003        33                                                "deparse"
0.00010       131   0.00001        10                                                  "%in%"
0.00009       111   0.00002        28                                                    "match"
0.00008       101   0.00003        35                                                      "mode"
0.00006        73   0.00002        29                                                        "deparse"
0.00002        23   0.00001         9                                                          "%in%"
0.00001         9   0.00000         0                                                            "match"
0.00001        15   0.00000         0                                                          ".deparseOpts"
0.00001        14   0.00000         1                                                  ".deparseOpts"
0.00000         1   0.00000         0                                                    "pmatch"
0.00008       104   0.00001        12                                                "paste"
0.00005        61   0.00004        49                                                  "conditionMessage"
0.00004        49   0.00000         0                                                    "conditionMessage.condition"
0.00006        72   0.00005        61                                                "conditionCall"
0.00005        61   0.00000         0                                                  "conditionCall.condition"
0.00005        59   0.00004        49                                                "conditionMessage"
0.00004        49   0.00000         0                                                  "conditionMessage.condition"
0.00003        39   0.00001        17                                                "structure"
0.00001        17   0.00000         0                                                  "%in%"
0.00008        99   0.00002        23                                              "simpleError"
0.00003        43   0.00002        20                                                "structure"
0.00002        20   0.00000         0                                                  "%in%"
0.00279      3595   0.00000         6                                      "nlm"
0.00279      3593   0.00000         5                                        "<Anonymous>"
0.00278      3587   0.00001        12                                          "f"
0.00274      3534   0.00000         5                                            "try"
0.00273      3528   0.00000         3                                              "tryCatch"
0.00273      3523   0.00000         5                                                "tryCatchList"
0.00273      3520   0.00003        41                                                  "tryCatchOne"
0.00272      3513   0.00056       721                                                    "doTryCatch"
0.00265      3414   0.00053       678                                                      "foo"
0.00077       988   0.00005        60                                                        "dmvnormPseudoinverse"
0.00047       603   0.00003        35                                                          "mahalanobis"
0.00041       526   0.00000         5                                                            "rowSums"
0.00040       510   0.00005        66                                                              "is.data.frame"
0.00039       505   0.00003        34                                                                "pseudoinverse"
0.00034       436   0.00002        27                                                                  "fast.svd"
0.00031       405   0.00026       339                                                                    "positive.svd"
0.00029       378   0.00003        38                                                                      "svd"
0.00002        29   0.00000         1                                                                        "La.svd"
0.00000         1   0.00000         0                                                                          "as.matrix"
0.00001         8   0.00000         0                                                                        "t"
0.00000         2   0.00000         0                                                                        "as.matrix"
0.00000         3   0.00000         0                                                                  "t"
0.00004        48   0.00001        17                                                            "sweep"
0.00002        25   0.00000         5                                                              "aperm"
0.00001        11   0.00000         3                                                                "aperm.default"
0.00001         7   0.00000         2                                                                  "order"
0.00000         4   0.00000         2                                                                    "unlist"
0.00000         2   0.00000         0                                                                      "lapply"
0.00000         1   0.00000         0                                                                "array"
0.00000         4   0.00000         0                                                              "match.fun"
0.00022       278   0.00001        10                                                          "isSymmetric"
0.00021       274   0.00005        60                                                            "isSymmetric.matrix"
0.00020       264   0.00001        18                                                              "all.equal"
0.00016       204   0.00001        13                                                                "all.equal.numeric"
0.00014       186   0.00002        25                                                                  "attr.all.equal"
0.00011       142   0.00003        34                                                                    "all.equal"
0.00011       139   0.00002        23                                                                      "all.equal.list"
0.00006        83   0.00002        26                                                                        "all.equal"
0.00004        55   0.00001        18                                                                          "all.equal.list"
0.00003        39   0.00001        13                                                                            "all.equal"
0.00002        23   0.00001        10                                                                              "all.equal.character"
0.00000         5   0.00000         0                                                                                "attr.all.equal"
0.00000         5   0.00000         0                                                                                "data.class"
0.00000         2   0.00000         0                                                                            "attr.all.equal"
0.00001        16   0.00000         4                                                                          "all.equal.numeric"
0.00000         4   0.00000         0                                                                            "attr.all.equal"
0.00002        22   0.00000         6                                                                        "attr.all.equal"
0.00001        11   0.00000         5                                                                          "all.equal.character"
0.00000         3   0.00000         0                                                                            "data.class"
0.00000         2   0.00000         0                                                                            "attr.all.equal"
0.00002        25   0.00000         6                                                                    "mode"
0.00000         6   0.00000         0                                                                      "t"
0.00000         6   0.00000         2                                                                    "order"
0.00000         3   0.00000         1                                                                      "unlist"
0.00000         1   0.00000         0                                                                        "lapply"
0.00002        31   0.00000         5                                                          "eigen"
0.00000         3   0.00000         0                                                            "rev"
0.00000         2   0.00000         0                                                            "as.matrix"
0.00000         5   0.00000         1                                                          ".signalSimpleWarning"
0.00000         5   0.00000         0                                                            "withRestarts"
0.00000         2   0.00000         1                                                              "makeRestartList"
0.00000         2   0.00000         1                                                                "makeRestart"
0.00000         1   0.00000         0                                                                  "structure"
0.00000         2   0.00000         1                                                              "withOneRestart"
0.00000         2   0.00000         0                                                                "doWithOneRestart"
0.00000         1   0.00000         1                                                                  "simpleWarning"
0.00000         1   0.00000         0                                                                    "structure"
0.00000         1   0.00000         0                                                          "NROW"
0.00049       628   0.00006        79                                                        "deltaTree"
0.00022       282   0.00012       159                                                          "rescaleTree"
0.00021       276   0.00004        55                                                            "diag"
0.00009       110   0.00002        31                                                              "vcv.phylo"
0.00003        39   0.00002        24                                                                "reorder"
0.00002        25   0.00000         1                                                                  "reorder.phylo"
0.00000         1   0.00000         0                                                                    "match.arg"
0.00001        16   0.00000         0                                                                "prop.part"
0.00000         1   0.00000         0                                                                "numeric"
0.00001         7   0.00000         4                                                              "sapply"
0.00000         6   0.00000         1                                                                "simplify2array"
0.00000         2   0.00000         1                                                                  "unique"
0.00000         1   0.00000         0                                                                    "unlist"
0.00006        80   0.00001         7                                                          "branching.times"
0.00000         3   0.00000         0                                                            "numeric"
0.00000         3   0.00000         0                                                            "which"
0.00000         1   0.00000         0                                                            "names<-"
0.00036       466   0.00001        16                                                        "phylogMean"
0.00032       412   0.00001         8                                                          "try"
0.00031       399   0.00000         2                                                            "tryCatch"
0.00030       391   0.00001        16                                                              "tryCatchList"
0.00030       389   0.00004        47                                                                "tryCatchOne"
0.00028       366   0.00011       142                                                                  "doTryCatch"
0.00025       323   0.00010       130                                                                    "solve"
0.00014       181   0.00003        45                                                                      "solve.default"
0.00003        39   0.00000         3                                                                        "diag"
0.00000         3   0.00000         0                                                                          "array"
0.00000         5   0.00000         0                                                                        "colnames<-"
0.00000         3   0.00000         2                                                                        "colnames"
0.00000         2   0.00000         0                                                                          "NCOL"
0.00000         3   0.00000         0                                                                        "as.matrix"
0.00000         1   0.00000         1                                                                        "rownames"
0.00000         1   0.00000         0                                                                          "NROW"
0.00000         6   0.00000         1                                                                  "<Anonymous>"
0.00000         1   0.00000         1                                                                    "deparse"
0.00000         1   0.00000         0                                                                      ".deparseOpts"
0.00000         1   0.00000         0                                                                    "structure"
0.00000         1   0.00000         1                                                                  "simpleError"
0.00000         1   0.00000         0                                                                    "structure"
0.00001        12   0.00000         1                                                          "pseudoinverse"
0.00001        12   0.00000         1                                                            "fast.svd"
0.00001        11   0.00001         7                                                              "positive.svd"
0.00001        10   0.00000         1                                                                "svd"
0.00000         2   0.00000         2                                                                  "stop"
0.00000         2   0.00000         0                                                                    ".makeMessage"
0.00000         1   0.00000         0                                                                  "La.svd"
0.00000         2   0.00000         0                                                          "print"
0.00000         1   0.00000         0                                                          "t"
0.00027       349   0.00005        70                                                        "vcv.phylo"
0.00008       106   0.00006        73                                                          "reorder"
0.00006        75   0.00000         2                                                            "reorder.phylo"
0.00000         2   0.00000         0                                                              "match.arg"
0.00003        35   0.00000         0                                                          "prop.part"
0.00000         4   0.00000         0                                                          "numeric"
0.00011       141   0.00002        28                                                        "dmvnorm"
0.00006        74   0.00002        21                                                          "mahalanobis"
0.00003        44   0.00002        22                                                            "solve"
0.00002        28   0.00000         6                                                              "solve.default"
0.00000         4   0.00000         0                                                                "diag"
0.00000         1   0.00000         0                                                                "ifelse"
0.00000         1   0.00000         0                                                                "rownames<-"
0.00001        12   0.00000         4                                                            "sweep"
0.00001         8   0.00000         3                                                              "aperm"
0.00000         3   0.00000         0                                                                "aperm.default"
0.00000         1   0.00000         0                                                                  "order"
0.00000         1   0.00000         1                                                                    "unlist"
0.00000         1   0.00000         0                                                                      "lapply"
0.00000         1   0.00000         0                                                                "array"
