   tot%      tot#     self%     self#  function
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "|"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "names"
0.00847       356   0.00833       350  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00838       352   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "typeof"
0.00535       225   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00297       125   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00295       124   0.00295       124  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00293       123   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "FUN"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "any"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attributes"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "length"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "data.class"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "=="
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "any"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "!="
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "isTRUE"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "identical"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "!="
0.03781      1589   0.00428       180  | | | | | | | | | | | | | | | | | | | | | | | "mahalanobis"
0.02558      1075   0.00010         4  | | | | | | | | | | | | | | | | | | | | | | | | "rowSums"
0.02522      1060   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.02522      1060   0.00057        24  | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.02520      1059   0.00276       116  | | | | | | | | | | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.02199       924   0.00176        74  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "fast.svd"
0.02185       918   0.00059        25  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.02008       844   0.01625       683  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "svd"
0.01295       544   0.00319       134  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "La.svd"
0.00264       111   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00038        16   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "min"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.finite"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "ncol"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ":"
0.00352       148   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix.default"
0.00300       126   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.finite"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "list"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ">"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ">"
0.00262       110   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "/"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "prod"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "length"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "dim"
0.00816       343   0.00150        63  | | | | | | | | | | | | | | | | | | | | | | | | "sweep"
0.00654       275   0.00159        67  | | | | | | | | | | | | | | | | | | | | | | | | | "aperm"
0.00633       266   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00481       202   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00474       199   0.00471       198  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00469       197   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.vector"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "list"
0.00014         6   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00143        60   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "parent.frame"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "!"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "get"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "min"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "FUN"
0.00393       165   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "rownames"
0.01228       516   0.01149       483  | | | | | | | | | | | | | | | | | | | | | | | "eigen"
0.00602       253   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | "rev"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "rev.default"
0.00547       230   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix.default"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "dimnames<-"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "NCOL"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "ncol"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "!="
0.04985      2095   0.00252       106  | | | | | | | | | | | | | | | | | | | | | | "phylogMean"
0.04640      1950   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | | "try"
0.04638      1949   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.04621      1942   0.00045        19  | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.04617      1940   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.04571      1921   0.00121        51  | | | | | | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.04552      1913   0.02135       897  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.03877      1629   0.02206       927  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.01325       557   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix.default"
0.00504       212   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00007         3   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "<"
0.00212        89   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames<-"
0.00010         4   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00076        32   0.00031        13  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00036        15   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "!="
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "prod"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ">"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "=="
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "min"
0.00076        32   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "ifelse"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "any"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "&"
0.00059        25   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00014         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames"
0.00012         5   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames"
0.00007         3   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "NCOL"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ">"
0.00007         3   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "nrow"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "dim"
0.00007         3   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.qr"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "ncol"
0.00554       233   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "%*%"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "list"
0.00245       103   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "t.default"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "%*%"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "=="
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "class"
0.01602       673   0.00236        99  | | | | | | | | | | | | | | | | | | | | | | "ouMatrix"
0.01095       460   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00864       363   0.00678       285  | | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00531       223   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00124        52   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00124        52   0.00119        50  | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00117        49   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.vector"
0.00014         6   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | "unique.default"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.factor"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00278       117   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00048        20   0.00045        19  | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00043        18   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "is.vector"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "identical"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "seq_len"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | ":"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "min"
0.00010         4   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | "matrix"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "as.vector"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "*"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "exp"
0.00880       370   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00676       284   0.00476       200  | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00424       178   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00133        56   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00124        52   0.00124        52  | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00121        51   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.object"
0.00014         6   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | "unique.default"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00195        82   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00050        21   0.00048        20  | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00048        20   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "identical"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "names<-"
0.00021         9   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | "diag<-"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "cbind"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "+"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "^"
0.00017         7   0.00000         0  | | | | | | | | | | | | | | | | | | | | "match.arg"
0.00014         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "eval"
0.00014         6   0.00014         6  | | | | | | | | | | | | | | | | | | | | | | "deparse"
0.00014         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | ".deparseOpts"
0.00050        21   0.00007         3  | | | | | | | | | | | | | | | | | | | "nlm"
0.00029        12   0.00029        12  | | | | | | | | | | | | | | | | | | | | "<Anonymous>"
0.00029        12   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "f"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "!"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "sum"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "max"
0.01468       617   0.00719       302  | | | | | | | | | | | | | | | | | | "<Anonymous>"
0.00393       165   0.00374       157  | | | | | | | | | | | | | | | | | | | "paste"
0.00383       161   0.00000         0  | | | | | | | | | | | | | | | | | | | | "conditionMessage"
0.00012         5   0.00012         5  | | | | | | | | | | | | | | | | | | | | | "conditionMessage.condition"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "list"
0.00340       143   0.00064        27  | | | | | | | | | | | | | | | | | | | "deparse"
0.00274       115   0.00002         1  | | | | | | | | | | | | | | | | | | | | "%in%"
0.00274       115   0.00043        18  | | | | | | | | | | | | | | | | | | | | | "match"
0.00271       114   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00228        96   0.00217        91  | | | | | | | | | | | | | | | | | | | | | | | "deparse"
0.00219        92   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | ".deparseOpts"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "pmatch"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "sum"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "%in%"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00064        27   0.00000         0  | | | | | | | | | | | | | | | | | | | | ".deparseOpts"
0.00264       111   0.00005         2  | | | | | | | | | | | | | | | | | | | "structure"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "&"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "!"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | "names<-"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "as.character"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | "%in%"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "match"
0.00224        94   0.00002         1  | | | | | | | | | | | | | | | | | | | "conditionMessage"
0.00010         4   0.00007         3  | | | | | | | | | | | | | | | | | | | | "conditionMessage.condition"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "$"
0.00224        94   0.00000         0  | | | | | | | | | | | | | | | | | | | "conditionCall"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | "conditionCall.condition"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "$"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | "nchar"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | "strsplit"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "identical"
0.00259       109   0.00247       104  | | | | | | | | | | | | | | | | | | "simpleError"
0.00259       109   0.00007         3  | | | | | | | | | | | | | | | | | | | "structure"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | "%in%"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "match"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | "list"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "&"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | "parent.frame"
0.02482      1043   0.00000         0  | | | | | | | | | | | | | | "nlm"
0.02475      1040   0.00012         5  | | | | | | | | | | | | | | | "<Anonymous>"
0.02475      1040   0.00000         0  | | | | | | | | | | | | | | | | "f"
0.02392      1005   0.00002         1  | | | | | | | | | | | | | | | | | "try"
0.02392      1005   0.00000         0  | | | | | | | | | | | | | | | | | | "tryCatch"
0.02389      1004   0.00002         1  | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.02389      1004   0.00000         0  | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.02384      1002   0.00002         1  | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.02304       968   0.00083        35  | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00709       298   0.00117        49  | | | | | | | | | | | | | | | | | | | | | | | "vcv.phylo"
0.00652       274   0.00240       101  | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00533       224   0.00033        14  | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00283       119   0.00231        97  | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00255       107   0.00031        13  | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00029        12   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "which"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | ":"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "which"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "-"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00050        21   0.00045        19  | | | | | | | | | | | | | | | | | | | | | | | | "reorder"
0.00048        20   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "reorder.phylo"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "attr"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00538       226   0.00052        22  | | | | | | | | | | | | | | | | | | | | | | | "deltaTree"
0.00440       185   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | "rescaleTree"
0.00440       185   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00390       164   0.00045        19  | | | | | | | | | | | | | | | | | | | | | | | | | | "vcv.phylo"
0.00281       118   0.00100        42  | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00236        99   0.00014         6  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00140        59   0.00093        39  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00124        52   0.00026        11  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00026        11   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "foo"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "which"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "-"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00107        45   0.00098        41  | | | | | | | | | | | | | | | | | | | | | | | | | | | "reorder"
0.00105        44   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "reorder.phylo"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.arg"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "identical"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "!"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00040        17   0.00036        15  | | | | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00024        10   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00014         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "names<-"
0.00031        13   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "$<-"
0.00012         5   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | "branching.times"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "$"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "names<-"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "as.character"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "=="
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "exp"
0.00419       176   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | "dmvnormPseudoinverse"
0.00174        73   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | "mahalanobis"
0.00126        53   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "rowSums"
0.00126        53   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00124        52   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00124        52   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.00117        49   0.00014         6  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "fast.svd"
0.00114        48   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.00100        42   0.00076        32  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "svd"
0.00069        29   0.00021         9  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "La.svd"
0.00017         7   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
